reward,episode_length,success,cliff_fall
-2576.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-444.0,147,1,1
-1883.0,200,0,1
-2477.0,200,0,1
-1388.0,200,0,1
-1883.0,200,0,1
-3170.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-1586.0,200,0,1
-1883.0,200,0,1
-1388.0,200,0,1
-1784.0,200,0,1
-695.0,200,0,1
-2576.0,200,0,1
-1190.0,200,0,1
-2180.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-2378.0,200,0,1
-1784.0,200,0,1
-3368.0,200,0,1
-2180.0,200,0,1
-1388.0,200,0,1
-2576.0,200,0,1
-2576.0,200,0,1
-1586.0,200,0,1
-2378.0,200,0,1
-2279.0,200,0,1
-1289.0,200,0,1
-1883.0,200,0,1
-2081.0,200,0,1
-695.0,200,0,1
-2675.0,200,0,1
-2180.0,200,0,1
-1487.0,200,0,1
-1091.0,200,0,1
-2180.0,200,0,1
-3269.0,200,0,1
-1784.0,200,0,1
-2180.0,200,0,1
-794.0,200,0,1
-695.0,200,0,1
-3962.0,200,0,1
-2873.0,200,0,1
-3269.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-1586.0,200,0,1
-1883.0,200,0,1
-2576.0,200,0,1
-2378.0,200,0,1
-2675.0,200,0,1
-2180.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-2576.0,200,0,1
-1586.0,200,0,1
-2279.0,200,0,1
-1784.0,200,0,1
-2180.0,200,0,1
-2477.0,200,0,1
-1091.0,200,0,1
-1586.0,200,0,1
-1685.0,200,0,1
-1883.0,200,0,1
-2279.0,200,0,1
-2675.0,200,0,1
-1388.0,200,0,1
-1982.0,200,0,1
-2873.0,200,0,1
-2180.0,200,0,1
-1982.0,200,0,1
-1487.0,200,0,1
-893.0,200,0,1
-1982.0,200,0,1
-1685.0,200,0,1
-1487.0,200,0,1
-2081.0,200,0,1
-2576.0,200,0,1
-1883.0,200,0,1
-2774.0,200,0,1
-1091.0,200,0,1
-2675.0,200,0,1
-2378.0,200,0,1
-2576.0,200,0,1
-2378.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-3863.0,200,0,1
-2873.0,200,0,1
-1883.0,200,0,1
-2675.0,200,0,1
-2081.0,200,0,1
-2675.0,200,0,1
-2279.0,200,0,1
-2576.0,200,0,1
-2378.0,200,0,1
-2378.0,200,0,1
-2972.0,200,0,1
-2972.0,200,0,1
-1289.0,200,0,1
-2378.0,200,0,1
-1883.0,200,0,1
-2378.0,200,0,1
-1289.0,200,0,1
-2576.0,200,0,1
-893.0,200,0,1
-2576.0,200,0,1
-1883.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-3071.0,200,0,1
-2279.0,200,0,1
-2279.0,200,0,1
-2180.0,200,0,1
-1289.0,200,0,1
-1685.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-2279.0,200,0,1
-1982.0,200,0,1
-2279.0,200,0,1
-2774.0,200,0,1
-2180.0,200,0,1
-2378.0,200,0,1
-1784.0,200,0,1
-2378.0,200,0,1
-2675.0,200,0,1
-2576.0,200,0,1
-1586.0,200,0,1
-1685.0,200,0,1
-2675.0,200,0,1
-1685.0,200,0,1
-2972.0,200,0,1
-3071.0,200,0,1
-2576.0,200,0,1
-1784.0,200,0,1
-2675.0,200,0,1
-1487.0,200,0,1
-2180.0,200,0,1
-2378.0,200,0,1
-2081.0,200,0,1
-2378.0,200,0,1
-2081.0,200,0,1
-1487.0,200,0,1
-2675.0,200,0,1
-2081.0,200,0,1
-2972.0,200,0,1
-2675.0,200,0,1
-1487.0,200,0,1
-1487.0,200,0,1
-2873.0,200,0,1
-2576.0,200,0,1
-1982.0,200,0,1
-2873.0,200,0,1
-2081.0,200,0,1
-3071.0,200,0,1
-1685.0,200,0,1
-2378.0,200,0,1
-2972.0,200,0,1
-1586.0,200,0,1
-2081.0,200,0,1
-2279.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-2675.0,200,0,1
-1982.0,200,0,1
-1784.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-1883.0,200,0,1
-3368.0,200,0,1
-1487.0,200,0,1
-3071.0,200,0,1
-1289.0,200,0,1
-2576.0,200,0,1
-2972.0,200,0,1
-1784.0,200,0,1
-2378.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-1784.0,200,0,1
-1091.0,200,0,1
-2378.0,200,0,1
-1289.0,200,0,1
-1982.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-2081.0,200,0,1
-1883.0,200,0,1
-2279.0,200,0,1
-1586.0,200,0,1
-1883.0,200,0,1
-2873.0,200,0,1
-1685.0,200,0,1
-1586.0,200,0,1
-2279.0,200,0,1
-1091.0,200,0,1
-3566.0,200,0,1
-1487.0,200,0,1
-2378.0,200,0,1
-1685.0,200,0,1
-2081.0,200,0,1
-2576.0,200,0,1
-893.0,200,0,1
-3566.0,200,0,1
-2180.0,200,0,1
-1982.0,200,0,1
-1487.0,200,0,1
-3071.0,200,0,1
-893.0,200,0,1
-1586.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-1685.0,200,0,1
-2477.0,200,0,1
-2279.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-1982.0,200,0,1
-1388.0,200,0,1
-794.0,200,0,1
-1487.0,200,0,1
-893.0,200,0,1
-1487.0,200,0,1
-2675.0,200,0,1
-2774.0,200,0,1
-3170.0,200,0,1
-1487.0,200,0,1
-3071.0,200,0,1
-1388.0,200,0,1
-2180.0,200,0,1
-1190.0,200,0,1
-2873.0,200,0,1
-1685.0,200,0,1
-2774.0,200,0,1
-1685.0,200,0,1
-992.0,200,0,1
-2081.0,200,0,1
-1586.0,200,0,1
-113.0,113,1,0
-1982.0,200,0,1
-2675.0,200,0,1
-1388.0,200,0,1
-1685.0,200,0,1
-2774.0,200,0,1
-2774.0,200,0,1
-1883.0,200,0,1
-1289.0,200,0,1
-2873.0,200,0,1
-695.0,200,0,1
-1982.0,200,0,1
-3071.0,200,0,1
-2675.0,200,0,1
-1883.0,200,0,1
-1487.0,200,0,1
-1388.0,200,0,1
-1289.0,200,0,1
-1586.0,200,0,1
-2081.0,200,0,1
-1487.0,200,0,1
-1982.0,200,0,1
-2774.0,200,0,1
-2180.0,200,0,1
-2080.0,199,1,1
-2477.0,200,0,1
-2774.0,200,0,1
-2180.0,200,0,1
-2477.0,200,0,1
-1487.0,200,0,1
-1487.0,200,0,1
-1685.0,200,0,1
-1586.0,200,0,1
-2279.0,200,0,1
-2378.0,200,0,1
-992.0,200,0,1
-3467.0,200,0,1
-3764.0,200,0,1
-3368.0,200,0,1
-2081.0,200,0,1
-2477.0,200,0,1
-3566.0,200,0,1
-2279.0,200,0,1
-2180.0,200,0,1
-2279.0,200,0,1
-1685.0,200,0,1
-2081.0,200,0,1
-2378.0,200,0,1
-3368.0,200,0,1
-2477.0,200,0,1
-2972.0,200,0,1
-893.0,200,0,1
-1883.0,200,0,1
-1982.0,200,0,1
-1685.0,200,0,1
-2675.0,200,0,1
-3269.0,200,0,1
-2873.0,200,0,1
-695.0,200,0,1
-1190.0,200,0,1
-1388.0,200,0,1
-2477.0,200,0,1
-2378.0,200,0,1
-1586.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-1883.0,200,0,1
-2477.0,200,0,1
-2873.0,200,0,1
-745.0,151,1,1
-1586.0,200,0,1
-2477.0,200,0,1
-2972.0,200,0,1
-2774.0,200,0,1
-2972.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-1586.0,200,0,1
-2675.0,200,0,1
-1586.0,200,0,1
-1586.0,200,0,1
-2477.0,200,0,1
-2279.0,200,0,1
-1883.0,200,0,1
-2873.0,200,0,1
-3071.0,200,0,1
-2675.0,200,0,1
-2675.0,200,0,1
-2279.0,200,0,1
-2772.0,198,1,1
-2565.0,189,1,1
-2972.0,200,0,1
-2081.0,200,0,1
-1982.0,200,0,1
-1289.0,200,0,1
-695.0,200,0,1
-2675.0,200,0,1
-1883.0,200,0,1
-2774.0,200,0,1
-1784.0,200,0,1
-1388.0,200,0,1
-794.0,200,0,1
-2363.0,185,1,1
-1883.0,200,0,1
-1685.0,200,0,1
-1982.0,200,0,1
-2378.0,200,0,1
-1388.0,200,0,1
-2279.0,200,0,1
-2279.0,200,0,1
-3863.0,200,0,1
-1685.0,200,0,1
-2675.0,200,0,1
-1685.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-1487.0,200,0,1
-2675.0,200,0,1
-2081.0,200,0,1
-3665.0,200,0,1
-2378.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-2378.0,200,0,1
-1883.0,200,0,1
-2180.0,200,0,1
-1784.0,200,0,1
-2180.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-2477.0,200,0,1
-1586.0,200,0,1
-2378.0,200,0,1
-2774.0,200,0,1
-1883.0,200,0,1
-1487.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-1388.0,200,0,1
-2081.0,200,0,1
-3962.0,200,0,1
-2477.0,200,0,1
-2675.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-2774.0,200,0,1
-1784.0,200,0,1
-1487.0,200,0,1
-2180.0,200,0,1
-1586.0,200,0,1
-2675.0,200,0,1
-3368.0,200,0,1
-1784.0,200,0,1
-1190.0,200,0,1
-992.0,200,0,1
-1091.0,200,0,1
-1388.0,200,0,1
-1685.0,200,0,1
-2378.0,200,0,1
-2774.0,200,0,1
-1190.0,200,0,1
-2180.0,200,0,1
-1388.0,200,0,1
-1586.0,200,0,1
-2477.0,200,0,1
-2675.0,200,0,1
-804.0,111,1,1
-3368.0,200,0,1
-2378.0,200,0,1
-2675.0,200,0,1
-1883.0,200,0,1
-1685.0,200,0,1
-3863.0,200,0,1
-3566.0,200,0,1
-2180.0,200,0,1
-2279.0,200,0,1
-2675.0,200,0,1
-1685.0,200,0,1
-2477.0,200,0,1
-493.0,97,1,1
-1685.0,200,0,1
-1982.0,200,0,1
-3467.0,200,0,1
-3170.0,200,0,1
-1685.0,200,0,1
-2180.0,200,0,1
-2279.0,200,0,1
-3467.0,200,0,1
-1190.0,200,0,1
-2576.0,200,0,1
-2378.0,200,0,1
-2873.0,200,0,1
-1685.0,200,0,1
-2081.0,200,0,1
-1982.0,200,0,1
-1784.0,200,0,1
-1883.0,200,0,1
-2576.0,200,0,1
-1388.0,200,0,1
-2180.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-1091.0,200,0,1
-3269.0,200,0,1
-1289.0,200,0,1
-1685.0,200,0,1
-1190.0,200,0,1
-2873.0,200,0,1
-2378.0,200,0,1
-2774.0,200,0,1
-2081.0,200,0,1
-1487.0,200,0,1
-2378.0,200,0,1
-2477.0,200,0,1
-1289.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-1091.0,200,0,1
-1982.0,200,0,1
-1289.0,200,0,1
-1487.0,200,0,1
-3566.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-2378.0,200,0,1
-2576.0,200,0,1
-1289.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-1685.0,200,0,1
-3269.0,200,0,1
-1784.0,200,0,1
-2081.0,200,0,1
-1388.0,200,0,1
-1586.0,200,0,1
-3467.0,200,0,1
-1982.0,200,0,1
-3863.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-3071.0,200,0,1
-2279.0,200,0,1
-3170.0,200,0,1
-1586.0,200,0,1
-3863.0,200,0,1
-2279.0,200,0,1
-2576.0,200,0,1
-2180.0,200,0,1
-2279.0,200,0,1
-3863.0,200,0,1
-2378.0,200,0,1
-2279.0,200,0,1
-1883.0,200,0,1
-1684.0,199,1,1
-1982.0,200,0,1
-2081.0,200,0,1
-2576.0,200,0,1
-1388.0,200,0,1
-2774.0,200,0,1
-2279.0,200,0,1
-1487.0,200,0,1
-1487.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-1685.0,200,0,1
-2378.0,200,0,1
-1487.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-2675.0,200,0,1
-2378.0,200,0,1
-2873.0,200,0,1
-1685.0,200,0,1
-695.0,200,0,1
-2081.0,200,0,1
-3368.0,200,0,1
-3665.0,200,0,1
-1388.0,200,0,1
-2576.0,200,0,1
-2675.0,200,0,1
-1685.0,200,0,1
-657.0,162,1,1
-1883.0,200,0,1
-1685.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-2675.0,200,0,1
-1586.0,200,0,1
-1784.0,200,0,1
-3665.0,200,0,1
-893.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-2279.0,200,0,1
-1289.0,200,0,1
-1883.0,200,0,1
-3368.0,200,0,1
-1982.0,200,0,1
-2972.0,200,0,1
-2477.0,200,0,1
-2180.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-1091.0,200,0,1
-3665.0,200,0,1
-1784.0,200,0,1
-2378.0,200,0,1
-2477.0,200,0,1
-2774.0,200,0,1
-1289.0,200,0,1
-2675.0,200,0,1
-1685.0,200,0,1
-2774.0,200,0,1
-2972.0,200,0,1
-1982.0,200,0,1
-1586.0,200,0,1
-1289.0,200,0,1
-1586.0,200,0,1
-794.0,200,0,1
-1982.0,200,0,1
-2774.0,200,0,1
-1388.0,200,0,1
-2180.0,200,0,1
-2279.0,200,0,1
-1784.0,200,0,1
-2378.0,200,0,1
-2378.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-2477.0,200,0,1
-1091.0,200,0,1
-2081.0,200,0,1
-1388.0,200,0,1
-3071.0,200,0,1
-3071.0,200,0,1
-1487.0,200,0,1
-1586.0,200,0,1
-2279.0,200,0,1
-2675.0,200,0,1
-1982.0,200,0,1
-1091.0,200,0,1
-1883.0,200,0,1
-3566.0,200,0,1
-1586.0,200,0,1
-2675.0,200,0,1
-1685.0,200,0,1
-2081.0,200,0,1
-695.0,200,0,1
-1190.0,200,0,1
-2378.0,200,0,1
-1487.0,200,0,1
-2279.0,200,0,1
-1784.0,200,0,1
-1685.0,200,0,1
-2180.0,200,0,1
-1883.0,200,0,1
-2279.0,200,0,1
-1883.0,200,0,1
-4061.0,200,0,1
-1289.0,200,0,1
-2378.0,200,0,1
-2576.0,200,0,1
-1487.0,200,0,1
-2477.0,200,0,1
-1883.0,200,0,1
-1685.0,200,0,1
-1883.0,200,0,1
-2675.0,200,0,1
-3368.0,200,0,1
-3269.0,200,0,1
-3368.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-2279.0,200,0,1
-2675.0,200,0,1
-1883.0,200,0,1
-497.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-3467.0,200,0,1
-2873.0,200,0,1
-1784.0,200,0,1
-1685.0,200,0,1
-2378.0,200,0,1
-2279.0,200,0,1
-875.0,83,1,1
-2774.0,200,0,1
-83.0,83,1,0
-1190.0,200,0,1
-1784.0,200,0,1
-2081.0,200,0,1
-1982.0,200,0,1
-1388.0,200,0,1
-2378.0,200,0,1
-2873.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-2279.0,200,0,1
-1091.0,200,0,1
-2081.0,200,0,1
-2774.0,200,0,1
-2081.0,200,0,1
-2774.0,200,0,1
-1289.0,200,0,1
-3269.0,200,0,1
-1289.0,200,0,1
-1388.0,200,0,1
-1784.0,200,0,1
-3071.0,200,0,1
-2774.0,200,0,1
-2180.0,200,0,1
-3566.0,200,0,1
-2576.0,200,0,1
-1685.0,200,0,1
-1586.0,200,0,1
-1388.0,200,0,1
-2774.0,200,0,1
-2576.0,200,0,1
-2081.0,200,0,1
-2774.0,200,0,1
-1487.0,200,0,1
-2279.0,200,0,1
-1586.0,200,0,1
-1487.0,200,0,1
-2180.0,200,0,1
-2774.0,200,0,1
-2279.0,200,0,1
-2873.0,200,0,1
-1190.0,200,0,1
-1784.0,200,0,1
-2972.0,200,0,1
-1685.0,200,0,1
-992.0,200,0,1
-2279.0,200,0,1
-1487.0,200,0,1
-608.0,113,1,1
-2774.0,200,0,1
-992.0,200,0,1
-2774.0,200,0,1
-1091.0,200,0,1
-1190.0,200,0,1
-1982.0,200,0,1
-2477.0,200,0,1
-3467.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-893.0,200,0,1
-1784.0,200,0,1
-3170.0,200,0,1
-2873.0,200,0,1
-1685.0,200,0,1
-1586.0,200,0,1
-1091.0,200,0,1
-1883.0,200,0,1
-1190.0,200,0,1
-2477.0,200,0,1
-1982.0,200,0,1
-2378.0,200,0,1
-1685.0,200,0,1
-2576.0,200,0,1
-1586.0,200,0,1
-1487.0,200,0,1
-2576.0,200,0,1
-1586.0,200,0,1
-1586.0,200,0,1
-1685.0,200,0,1
-1487.0,200,0,1
-2378.0,200,0,1
-2972.0,200,0,1
-4160.0,200,0,1
-2081.0,200,0,1
-2675.0,200,0,1
-1586.0,200,0,1
-1883.0,200,0,1
-1784.0,200,0,1
-1784.0,200,0,1
-2972.0,200,0,1
-1487.0,200,0,1
-1784.0,200,0,1
-3071.0,200,0,1
-2081.0,200,0,1
-1586.0,200,0,1
-1685.0,200,0,1
-1982.0,200,0,1
-992.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-1091.0,200,0,1
-2180.0,200,0,1
-2477.0,200,0,1
-1685.0,200,0,1
-2378.0,200,0,1
-2675.0,200,0,1
-2081.0,200,0,1
-1784.0,200,0,1
-2774.0,200,0,1
-794.0,200,0,1
-1685.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-2081.0,200,0,1
-1982.0,200,0,1
-1091.0,200,0,1
-1784.0,200,0,1
-3071.0,200,0,1
-1586.0,200,0,1
-1091.0,200,0,1
-2576.0,200,0,1
-1883.0,200,0,1
-2279.0,200,0,1
-1586.0,200,0,1
-1487.0,200,0,1
-2873.0,200,0,1
-1784.0,200,0,1
-1586.0,200,0,1
-2279.0,200,0,1
-1982.0,200,0,1
-3170.0,200,0,1
-1883.0,200,0,1
-2477.0,200,0,1
-1586.0,200,0,1
-1289.0,200,0,1
-2873.0,200,0,1
-1487.0,200,0,1
-2774.0,200,0,1
-1388.0,200,0,1
-2180.0,200,0,1
-2180.0,200,0,1
-3071.0,200,0,1
-992.0,200,0,1
-1388.0,200,0,1
-2477.0,200,0,1
-2180.0,200,0,1
-2081.0,200,0,1
-2675.0,200,0,1
-2279.0,200,0,1
-2576.0,200,0,1
-992.0,200,0,1
-1045.0,154,1,1
-1982.0,200,0,1
-1982.0,200,0,1
-1190.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-2873.0,200,0,1
-2477.0,200,0,1
-652.0,58,1,1
-1883.0,200,0,1
-1586.0,200,0,1
-1982.0,200,0,1
-1883.0,200,0,1
-1289.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-2873.0,200,0,1
-2378.0,200,0,1
-3368.0,200,0,1
-2081.0,200,0,1
-1883.0,200,0,1
-2180.0,200,0,1
-3170.0,200,0,1
-2972.0,200,0,1
-2576.0,200,0,1
-2873.0,200,0,1
-2477.0,200,0,1
-2675.0,200,0,1
-1140.0,150,1,1
-1883.0,200,0,1
-2180.0,200,0,1
-1190.0,200,0,1
-2576.0,200,0,1
-1388.0,200,0,1
-1883.0,200,0,1
-1685.0,200,0,1
-1685.0,200,0,1
-1586.0,200,0,1
-2477.0,200,0,1
-2477.0,200,0,1
-2378.0,200,0,1
-2675.0,200,0,1
-1883.0,200,0,1
-2477.0,200,0,1
-1190.0,200,0,1
-2279.0,200,0,1
-2081.0,200,0,1
-3071.0,200,0,1
-1190.0,200,0,1
-2774.0,200,0,1
-1289.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-2378.0,200,0,1
-2774.0,200,0,1
-2180.0,200,0,1
-1883.0,200,0,1
-1685.0,200,0,1
-1685.0,200,0,1
-1388.0,200,0,1
-1784.0,200,0,1
-3071.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-2279.0,200,0,1
-2081.0,200,0,1
-2576.0,200,0,1
-2279.0,200,0,1
-1586.0,200,0,1
-893.0,200,0,1
-2477.0,200,0,1
-1190.0,200,0,1
-3269.0,200,0,1
-1289.0,200,0,1
-1586.0,200,0,1
-3170.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-1190.0,200,0,1
-2576.0,200,0,1
-2279.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-1388.0,200,0,1
-2378.0,200,0,1
-1784.0,200,0,1
-1784.0,200,0,1
-2180.0,200,0,1
-1289.0,200,0,1
-1289.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-1289.0,200,0,1
-2477.0,200,0,1
-2279.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-1289.0,200,0,1
-1190.0,200,0,1
-3368.0,200,0,1
-2180.0,200,0,1
-1883.0,200,0,1
-1982.0,200,0,1
-2279.0,200,0,1
-2774.0,200,0,1
-2774.0,200,0,1
-2972.0,200,0,1
-2081.0,200,0,1
-3368.0,200,0,1
-365.0,68,1,1
-2477.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-1982.0,200,0,1
-1289.0,200,0,1
-1586.0,200,0,1
-1883.0,200,0,1
-1487.0,200,0,1
-3467.0,200,0,1
-2081.0,200,0,1
-2477.0,200,0,1
-2378.0,200,0,1
-2378.0,200,0,1
-1784.0,200,0,1
-3467.0,200,0,1
-2081.0,200,0,1
-2972.0,200,0,1
-1388.0,200,0,1
-1388.0,200,0,1
-3170.0,200,0,1
-2972.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-2477.0,200,0,1
-2081.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-2279.0,200,0,1
-2180.0,200,0,1
-1190.0,200,0,1
-1190.0,200,0,1
-2873.0,200,0,1
-963.0,72,1,1
-1091.0,200,0,1
-2675.0,200,0,1
-2477.0,200,0,1
-2378.0,200,0,1
-1784.0,200,0,1
-1784.0,200,0,1
-2081.0,200,0,1
-1784.0,200,0,1
-1487.0,200,0,1
-3170.0,200,0,1
-1091.0,200,0,1
-2081.0,200,0,1
-1883.0,200,0,1
-2477.0,200,0,1
-1388.0,200,0,1
-2675.0,200,0,1
-2774.0,200,0,1
-2180.0,200,0,1
-2279.0,200,0,1
-2378.0,200,0,1
-992.0,200,0,1
-2180.0,200,0,1
-2378.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-1388.0,200,0,1
-3368.0,200,0,1
-1190.0,200,0,1
-1091.0,200,0,1
-1289.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-2378.0,200,0,1
-2378.0,200,0,1
-1883.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-1487.0,200,0,1
-1784.0,200,0,1
-2675.0,200,0,1
-3269.0,200,0,1
-3566.0,200,0,1
-1586.0,200,0,1
-2576.0,200,0,1
-823.0,130,1,1
-2576.0,200,0,1
-2774.0,200,0,1
-2477.0,200,0,1
-2378.0,200,0,1
-3269.0,200,0,1
-2180.0,200,0,1
-2180.0,200,0,1
-1190.0,200,0,1
