reward,episode_length,success,cliff_fall
-729.0,135,1,1
-1685.0,200,0,1
-1487.0,200,0,1
-2972.0,200,0,1
-1982.0,200,0,1
-2576.0,200,0,1
-2774.0,200,0,1
-2378.0,200,0,1
-1586.0,200,0,1
-2081.0,200,0,1
-1487.0,200,0,1
-992.0,200,0,1
-2180.0,200,0,1
-1487.0,200,0,1
-3071.0,200,0,1
-1586.0,200,0,1
-1883.0,200,0,1
-1883.0,200,0,1
-3170.0,200,0,1
-2180.0,200,0,1
-2576.0,200,0,1
-3566.0,200,0,1
-1091.0,200,0,1
-3467.0,200,0,1
-3170.0,200,0,1
-1784.0,200,0,1
-2378.0,200,0,1
-2279.0,200,0,1
-1091.0,200,0,1
-2576.0,200,0,1
-2378.0,200,0,1
-2774.0,200,0,1
-1784.0,200,0,1
-2180.0,200,0,1
-2774.0,200,0,1
-2180.0,200,0,1
-1487.0,200,0,1
-1190.0,200,0,1
-1982.0,200,0,1
-2675.0,200,0,1
-2279.0,200,0,1
-2675.0,200,0,1
-1190.0,200,0,1
-2477.0,200,0,1
-893.0,200,0,1
-3170.0,200,0,1
-2477.0,200,0,1
-1091.0,200,0,1
-2279.0,200,0,1
-2180.0,200,0,1
-2873.0,200,0,1
-2180.0,200,0,1
-1784.0,200,0,1
-1388.0,200,0,1
-1883.0,200,0,1
-1091.0,200,0,1
-2576.0,200,0,1
-2279.0,200,0,1
-2279.0,200,0,1
-3566.0,200,0,1
-2180.0,200,0,1
-2081.0,200,0,1
-2378.0,200,0,1
-2081.0,200,0,1
-3269.0,200,0,1
-2873.0,200,0,1
-4457.0,200,0,1
-2774.0,200,0,1
-1586.0,200,0,1
-1784.0,200,0,1
-1685.0,200,0,1
-2873.0,200,0,1
-121.0,121,1,0
-2675.0,200,0,1
-1685.0,200,0,1
-3071.0,200,0,1
-1388.0,200,0,1
-3566.0,200,0,1
-2576.0,200,0,1
-1289.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-2873.0,200,0,1
-3071.0,200,0,1
-1883.0,200,0,1
-3269.0,200,0,1
-1784.0,200,0,1
-1982.0,200,0,1
-2576.0,200,0,1
-2279.0,200,0,1
-2180.0,200,0,1
-2477.0,200,0,1
-2774.0,200,0,1
-1091.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-2279.0,200,0,1
-1289.0,200,0,1
-2477.0,200,0,1
-2576.0,200,0,1
-1685.0,200,0,1
-2279.0,200,0,1
-1289.0,200,0,1
-1784.0,200,0,1
-3566.0,200,0,1
-1190.0,200,0,1
-2477.0,200,0,1
-1190.0,200,0,1
-2378.0,200,0,1
-3071.0,200,0,1
-1685.0,200,0,1
-2873.0,200,0,1
-3368.0,200,0,1
-2477.0,200,0,1
-1685.0,200,0,1
-2477.0,200,0,1
-2477.0,200,0,1
-2576.0,200,0,1
-2081.0,200,0,1
-1685.0,200,0,1
-2081.0,200,0,1
-1289.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-2576.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-1487.0,200,0,1
-2576.0,200,0,1
-1982.0,200,0,1
-3863.0,200,0,1
-2378.0,200,0,1
-1289.0,200,0,1
-2477.0,200,0,1
-346.0,49,1,1
-2081.0,200,0,1
-2972.0,200,0,1
-2576.0,200,0,1
-1289.0,200,0,1
-2279.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-2972.0,200,0,1
-1388.0,200,0,1
-2081.0,200,0,1
-2873.0,200,0,1
-1982.0,200,0,1
-2774.0,200,0,1
-3170.0,200,0,1
-1091.0,200,0,1
-3071.0,200,0,1
-2477.0,200,0,1
-2279.0,200,0,1
-1091.0,200,0,1
-3170.0,200,0,1
-1091.0,200,0,1
-893.0,200,0,1
-2873.0,200,0,1
-1982.0,200,0,1
-2576.0,200,0,1
-1784.0,200,0,1
-2081.0,200,0,1
-1982.0,200,0,1
-1190.0,200,0,1
-1487.0,200,0,1
-1487.0,200,0,1
-1883.0,200,0,1
-1883.0,200,0,1
-2972.0,200,0,1
-2279.0,200,0,1
-1883.0,200,0,1
-1982.0,200,0,1
-1883.0,200,0,1
-2180.0,200,0,1
-3071.0,200,0,1
-1388.0,200,0,1
-1388.0,200,0,1
-2279.0,200,0,1
-1388.0,200,0,1
-1586.0,200,0,1
-1487.0,200,0,1
-992.0,200,0,1
-1685.0,200,0,1
-1883.0,200,0,1
-1883.0,200,0,1
-1784.0,200,0,1
-1388.0,200,0,1
-2972.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-1586.0,200,0,1
-2279.0,200,0,1
-2774.0,200,0,1
-2774.0,200,0,1
-2972.0,200,0,1
-893.0,200,0,1
-1982.0,200,0,1
-2378.0,200,0,1
-1883.0,200,0,1
-1586.0,200,0,1
-1388.0,200,0,1
-1982.0,200,0,1
-1289.0,200,0,1
-2378.0,200,0,1
-1289.0,200,0,1
-2279.0,200,0,1
-1784.0,200,0,1
-3368.0,200,0,1
-1685.0,200,0,1
-1190.0,200,0,1
-1883.0,200,0,1
-1685.0,200,0,1
-2081.0,200,0,1
-2477.0,200,0,1
-1388.0,200,0,1
-1982.0,200,0,1
-1883.0,200,0,1
-1883.0,200,0,1
-992.0,200,0,1
-2477.0,200,0,1
-2873.0,200,0,1
-1784.0,200,0,1
-2477.0,200,0,1
-2873.0,200,0,1
-2378.0,200,0,1
-2081.0,200,0,1
-1289.0,200,0,1
-1487.0,200,0,1
-2972.0,200,0,1
-2675.0,200,0,1
-794.0,200,0,1
-2675.0,200,0,1
-1388.0,200,0,1
-2972.0,200,0,1
-2279.0,200,0,1
-893.0,200,0,1
-1685.0,200,0,1
-3269.0,200,0,1
-1982.0,200,0,1
-2477.0,200,0,1
-1784.0,200,0,1
-1883.0,200,0,1
-2378.0,200,0,1
-1586.0,200,0,1
-1388.0,200,0,1
-2081.0,200,0,1
-1388.0,200,0,1
-2675.0,200,0,1
-1091.0,200,0,1
-2675.0,200,0,1
-2477.0,200,0,1
-2180.0,200,0,1
-1388.0,200,0,1
-1388.0,200,0,1
-1784.0,200,0,1
-4457.0,200,0,1
-3467.0,200,0,1
-2576.0,200,0,1
-2873.0,200,0,1
-1586.0,200,0,1
-1586.0,200,0,1
-3071.0,200,0,1
-1190.0,200,0,1
-2378.0,200,0,1
-3071.0,200,0,1
-1190.0,200,0,1
-3170.0,200,0,1
-1289.0,200,0,1
-1586.0,200,0,1
-1685.0,200,0,1
-2378.0,200,0,1
-1388.0,200,0,1
-1883.0,200,0,1
-1388.0,200,0,1
-2081.0,200,0,1
-1982.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-150.0,51,1,1
-2477.0,200,0,1
-2873.0,200,0,1
-2180.0,200,0,1
-1388.0,200,0,1
-3269.0,200,0,1
-794.0,200,0,1
-1091.0,200,0,1
-2576.0,200,0,1
-1883.0,200,0,1
-3764.0,200,0,1
-3467.0,200,0,1
-2774.0,200,0,1
-794.0,200,0,1
-3071.0,200,0,1
-1784.0,200,0,1
-1289.0,200,0,1
-2279.0,200,0,1
-2279.0,200,0,1
-2774.0,200,0,1
-1784.0,200,0,1
-2279.0,200,0,1
-3962.0,200,0,1
-1487.0,200,0,1
-505.0,109,1,1
-3170.0,200,0,1
-1784.0,200,0,1
-1586.0,200,0,1
-2279.0,200,0,1
-2675.0,200,0,1
-1190.0,200,0,1
-2279.0,200,0,1
-1586.0,200,0,1
-4160.0,200,0,1
-2378.0,200,0,1
-2378.0,200,0,1
-1784.0,200,0,1
-2378.0,200,0,1
-2378.0,200,0,1
-1883.0,200,0,1
-1685.0,200,0,1
-237.0,138,1,1
-2279.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-1586.0,200,0,1
-1784.0,200,0,1
-1289.0,200,0,1
-1784.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-1586.0,200,0,1
-1685.0,200,0,1
-2378.0,200,0,1
-2774.0,200,0,1
-1982.0,200,0,1
-2675.0,200,0,1
-1289.0,200,0,1
-2675.0,200,0,1
-1289.0,200,0,1
-2279.0,200,0,1
-1586.0,200,0,1
-2477.0,200,0,1
-1982.0,200,0,1
-1883.0,200,0,1
-2477.0,200,0,1
-1982.0,200,0,1
-2675.0,200,0,1
-3071.0,200,0,1
-1487.0,200,0,1
-2081.0,200,0,1
-1586.0,200,0,1
-1289.0,200,0,1
-2576.0,200,0,1
-2180.0,200,0,1
-1982.0,200,0,1
-2675.0,200,0,1
-1388.0,200,0,1
-2972.0,200,0,1
-3071.0,200,0,1
-1784.0,200,0,1
-1784.0,200,0,1
-2774.0,200,0,1
-1784.0,200,0,1
-1982.0,200,0,1
-1883.0,200,0,1
-2378.0,200,0,1
-1586.0,200,0,1
-1487.0,200,0,1
-1487.0,200,0,1
-4655.0,200,0,1
-1091.0,200,0,1
-2081.0,200,0,1
-1784.0,200,0,1
-3269.0,200,0,1
-3170.0,200,0,1
-2675.0,200,0,1
-1055.0,164,1,1
-2378.0,200,0,1
-1388.0,200,0,1
-1784.0,200,0,1
-2081.0,200,0,1
-2576.0,200,0,1
-1883.0,200,0,1
-1883.0,200,0,1
-2180.0,200,0,1
-3566.0,200,0,1
-1586.0,200,0,1
-2675.0,200,0,1
-1982.0,200,0,1
-893.0,200,0,1
-1388.0,200,0,1
-3665.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-1883.0,200,0,1
-1883.0,200,0,1
-3170.0,200,0,1
-1982.0,200,0,1
-2477.0,200,0,1
-2081.0,200,0,1
-1982.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-2279.0,200,0,1
-2477.0,200,0,1
-2477.0,200,0,1
-1388.0,200,0,1
-2279.0,200,0,1
-2972.0,200,0,1
-2774.0,200,0,1
-2180.0,200,0,1
-1586.0,200,0,1
-1542.0,156,1,1
-2774.0,200,0,1
-3269.0,200,0,1
-1784.0,200,0,1
-1883.0,200,0,1
-1487.0,200,0,1
-2279.0,200,0,1
-2873.0,200,0,1
-1190.0,200,0,1
-2279.0,200,0,1
-2180.0,200,0,1
-1091.0,200,0,1
-2180.0,200,0,1
-1091.0,200,0,1
-1388.0,200,0,1
-2873.0,200,0,1
-2180.0,200,0,1
-2477.0,200,0,1
-1487.0,200,0,1
-2873.0,200,0,1
-2279.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-2477.0,200,0,1
-2477.0,200,0,1
-1982.0,200,0,1
-2378.0,200,0,1
-1685.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-1190.0,200,0,1
-1289.0,200,0,1
-2378.0,200,0,1
-2378.0,200,0,1
-2279.0,200,0,1
-1883.0,200,0,1
-3170.0,200,0,1
-2378.0,200,0,1
-596.0,200,0,1
-1487.0,200,0,1
-2675.0,200,0,1
-1109.0,119,1,1
-2378.0,200,0,1
-3566.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-2081.0,200,0,1
-2477.0,200,0,1
-2180.0,200,0,1
-3071.0,200,0,1
-1883.0,200,0,1
-1685.0,200,0,1
-1685.0,200,0,1
-1289.0,200,0,1
-1685.0,200,0,1
-1487.0,200,0,1
-2873.0,200,0,1
-3071.0,200,0,1
-2576.0,200,0,1
-2972.0,200,0,1
-2378.0,200,0,1
-1487.0,200,0,1
-2477.0,200,0,1
-2576.0,200,0,1
-4259.0,200,0,1
-2378.0,200,0,1
-2279.0,200,0,1
-1586.0,200,0,1
-1289.0,200,0,1
-1388.0,200,0,1
-1190.0,200,0,1
-3071.0,200,0,1
-2774.0,200,0,1
-1289.0,200,0,1
-2081.0,200,0,1
-1289.0,200,0,1
-2477.0,200,0,1
-1586.0,200,0,1
-1883.0,200,0,1
-2081.0,200,0,1
-1784.0,200,0,1
-2378.0,200,0,1
-2774.0,200,0,1
-2180.0,200,0,1
-978.0,186,1,1
-1586.0,200,0,1
-2576.0,200,0,1
-2180.0,200,0,1
-2873.0,200,0,1
-1982.0,200,0,1
-1685.0,200,0,1
-2972.0,200,0,1
-2180.0,200,0,1
-1982.0,200,0,1
-4160.0,200,0,1
-1883.0,200,0,1
-1685.0,200,0,1
-1685.0,200,0,1
-2477.0,200,0,1
-2774.0,200,0,1
-2972.0,200,0,1
-2477.0,200,0,1
-2279.0,200,0,1
-1784.0,200,0,1
-2576.0,200,0,1
-2477.0,200,0,1
-2081.0,200,0,1
-2477.0,200,0,1
-695.0,200,0,1
-2972.0,200,0,1
-2378.0,200,0,1
-1883.0,200,0,1
-2873.0,200,0,1
-1685.0,200,0,1
-3269.0,200,0,1
-1883.0,200,0,1
-1388.0,200,0,1
-2477.0,200,0,1
-2477.0,200,0,1
-2675.0,200,0,1
-3566.0,200,0,1
-2477.0,200,0,1
-794.0,200,0,1
-2180.0,200,0,1
-3368.0,200,0,1
-1685.0,200,0,1
-1784.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-1883.0,200,0,1
-2378.0,200,0,1
-2675.0,200,0,1
-2279.0,200,0,1
-695.0,200,0,1
-1883.0,200,0,1
-2972.0,200,0,1
-2477.0,200,0,1
-3170.0,200,0,1
-3566.0,200,0,1
-1883.0,200,0,1
-2081.0,200,0,1
-3368.0,200,0,1
-2279.0,200,0,1
-1982.0,200,0,1
-2477.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-1190.0,200,0,1
-1190.0,200,0,1
-1883.0,200,0,1
-1883.0,200,0,1
-1388.0,200,0,1
-2081.0,200,0,1
-1190.0,200,0,1
-1685.0,200,0,1
-2180.0,200,0,1
-2576.0,200,0,1
-2477.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-1289.0,200,0,1
-2279.0,200,0,1
-2279.0,200,0,1
-2774.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-1883.0,200,0,1
-1586.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-3467.0,200,0,1
-1883.0,200,0,1
-2477.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-1883.0,200,0,1
-1685.0,200,0,1
-2675.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-2477.0,200,0,1
-1883.0,200,0,1
-2279.0,200,0,1
-1685.0,200,0,1
-2972.0,200,0,1
-2279.0,200,0,1
-2477.0,200,0,1
-1289.0,200,0,1
-1685.0,200,0,1
-2477.0,200,0,1
-2180.0,200,0,1
-2279.0,200,0,1
-3170.0,200,0,1
-3368.0,200,0,1
-1091.0,200,0,1
-1388.0,200,0,1
-1487.0,200,0,1
-1487.0,200,0,1
-1388.0,200,0,1
-1982.0,200,0,1
-1784.0,200,0,1
-1982.0,200,0,1
-2774.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-1289.0,200,0,1
-1982.0,200,0,1
-3170.0,200,0,1
-2477.0,200,0,1
-2576.0,200,0,1
-2477.0,200,0,1
-2081.0,200,0,1
-2477.0,200,0,1
-1982.0,200,0,1
-2774.0,200,0,1
-1982.0,200,0,1
-1685.0,200,0,1
-2477.0,200,0,1
-2972.0,200,0,1
-1586.0,200,0,1
-2477.0,200,0,1
-2279.0,200,0,1
-1487.0,200,0,1
-3269.0,200,0,1
-1388.0,200,0,1
-1685.0,200,0,1
-2180.0,200,0,1
-1487.0,200,0,1
-1883.0,200,0,1
-2081.0,200,0,1
-93.0,93,1,0
-2477.0,200,0,1
-1289.0,200,0,1
-2279.0,200,0,1
-1091.0,200,0,1
-1883.0,200,0,1
-3863.0,200,0,1
-2873.0,200,0,1
-1883.0,200,0,1
-2477.0,200,0,1
-2180.0,200,0,1
-1487.0,200,0,1
-1784.0,200,0,1
-2873.0,200,0,1
-1487.0,200,0,1
-1883.0,200,0,1
-2576.0,200,0,1
-1586.0,200,0,1
-491.0,95,1,1
-2081.0,200,0,1
-2972.0,200,0,1
-3071.0,200,0,1
-2576.0,200,0,1
-2477.0,200,0,1
-1586.0,200,0,1
-2081.0,200,0,1
-794.0,200,0,1
-1289.0,200,0,1
-1784.0,200,0,1
-2774.0,200,0,1
-3962.0,200,0,1
-1784.0,200,0,1
-1982.0,200,0,1
-1091.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-2081.0,200,0,1
-2378.0,200,0,1
-992.0,200,0,1
-1586.0,200,0,1
-1883.0,200,0,1
-1982.0,200,0,1
-1388.0,200,0,1
-1784.0,200,0,1
-1487.0,200,0,1
-2477.0,200,0,1
-3368.0,200,0,1
-2675.0,200,0,1
-1386.0,99,1,1
-1982.0,200,0,1
-2873.0,200,0,1
-2873.0,200,0,1
-1685.0,200,0,1
-1487.0,200,0,1
-1289.0,200,0,1
-2081.0,200,0,1
-1784.0,200,0,1
-1289.0,200,0,1
-308.0,110,1,1
-2576.0,200,0,1
-2477.0,200,0,1
-893.0,200,0,1
-1685.0,200,0,1
-3764.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-1685.0,200,0,1
-1487.0,200,0,1
-2477.0,200,0,1
-794.0,200,0,1
-1586.0,200,0,1
-2774.0,200,0,1
-2180.0,200,0,1
-2873.0,200,0,1
-2279.0,200,0,1
-1487.0,200,0,1
-2081.0,200,0,1
-3467.0,200,0,1
-2081.0,200,0,1
-1388.0,200,0,1
-1982.0,200,0,1
-1586.0,200,0,1
-3764.0,200,0,1
-992.0,200,0,1
-1586.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-2576.0,200,0,1
-1487.0,200,0,1
-1586.0,200,0,1
-1784.0,200,0,1
-3071.0,200,0,1
-2378.0,200,0,1
-2378.0,200,0,1
-1586.0,200,0,1
-1190.0,200,0,1
-1685.0,200,0,1
-2774.0,200,0,1
-992.0,200,0,1
-2873.0,200,0,1
-2576.0,200,0,1
-1982.0,200,0,1
-1784.0,200,0,1
-2576.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-2972.0,200,0,1
-2081.0,200,0,1
-1190.0,200,0,1
-2477.0,200,0,1
-1784.0,200,0,1
-1289.0,200,0,1
-1487.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-1685.0,200,0,1
-2774.0,200,0,1
-2378.0,200,0,1
-2279.0,200,0,1
-1685.0,200,0,1
-2873.0,200,0,1
-2180.0,200,0,1
-893.0,200,0,1
-2675.0,200,0,1
-1685.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-2180.0,200,0,1
-1586.0,200,0,1
-3269.0,200,0,1
-2477.0,200,0,1
-431.0,134,1,1
-2873.0,200,0,1
-2279.0,200,0,1
-3071.0,200,0,1
-1982.0,200,0,1
-2774.0,200,0,1
-2378.0,200,0,1
-2081.0,200,0,1
-1388.0,200,0,1
-2180.0,200,0,1
-3665.0,200,0,1
-2081.0,200,0,1
-2873.0,200,0,1
-1487.0,200,0,1
-2081.0,200,0,1
-1289.0,200,0,1
-1586.0,200,0,1
-3368.0,200,0,1
-1487.0,200,0,1
-2279.0,200,0,1
-1982.0,200,0,1
-893.0,200,0,1
-1982.0,200,0,1
-2279.0,200,0,1
-992.0,200,0,1
-1487.0,200,0,1
-1784.0,200,0,1
-1784.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-2081.0,200,0,1
-2477.0,200,0,1
-893.0,200,0,1
-1982.0,200,0,1
-2279.0,200,0,1
-1982.0,200,0,1
-2873.0,200,0,1
-2378.0,200,0,1
-1487.0,200,0,1
-1982.0,200,0,1
-1883.0,200,0,1
-3368.0,200,0,1
-1685.0,200,0,1
-1487.0,200,0,1
-1487.0,200,0,1
-2378.0,200,0,1
-1883.0,200,0,1
-2873.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-1289.0,200,0,1
-1685.0,200,0,1
-3071.0,200,0,1
-1388.0,200,0,1
-2180.0,200,0,1
-1190.0,200,0,1
-1024.0,133,1,1
-3071.0,200,0,1
-2675.0,200,0,1
-1784.0,200,0,1
-3962.0,200,0,1
-2378.0,200,0,1
-1388.0,200,0,1
-2378.0,200,0,1
-1487.0,200,0,1
-1190.0,200,0,1
-2675.0,200,0,1
-2279.0,200,0,1
-2378.0,200,0,1
-1586.0,200,0,1
-695.0,200,0,1
-1685.0,200,0,1
-2081.0,200,0,1
-1586.0,200,0,1
-2477.0,200,0,1
-2675.0,200,0,1
-2279.0,200,0,1
-3170.0,200,0,1
-1784.0,200,0,1
-2180.0,200,0,1
-1685.0,200,0,1
-1388.0,200,0,1
-1487.0,200,0,1
-1685.0,200,0,1
-1586.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-2279.0,200,0,1
-2081.0,200,0,1
-1289.0,200,0,1
-1388.0,200,0,1
-2576.0,200,0,1
-1487.0,200,0,1
-1982.0,200,0,1
-2675.0,200,0,1
-794.0,200,0,1
-2774.0,200,0,1
-1190.0,200,0,1
-2180.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-992.0,200,0,1
-2576.0,200,0,1
-2972.0,200,0,1
-2477.0,200,0,1
-1784.0,200,0,1
-1091.0,200,0,1
-1388.0,200,0,1
-3170.0,200,0,1
-1982.0,200,0,1
-1883.0,200,0,1
-2279.0,200,0,1
-1586.0,200,0,1
-2972.0,200,0,1
-1784.0,200,0,1
-1685.0,200,0,1
-1982.0,200,0,1
-1883.0,200,0,1
-1982.0,200,0,1
-1487.0,200,0,1
-1289.0,200,0,1
-1190.0,200,0,1
-2279.0,200,0,1
-1685.0,200,0,1
-1487.0,200,0,1
-2873.0,200,0,1
-2675.0,200,0,1
-3071.0,200,0,1
-1685.0,200,0,1
-3269.0,200,0,1
-1685.0,200,0,1
-3368.0,200,0,1
-1388.0,200,0,1
-1289.0,200,0,1
-2576.0,200,0,1
-2774.0,200,0,1
-3467.0,200,0,1
-1784.0,200,0,1
-1487.0,200,0,1
-2576.0,200,0,1
-2279.0,200,0,1
-794.0,200,0,1
-1784.0,200,0,1
-1388.0,200,1,1
-1289.0,200,0,1
-1982.0,200,0,1
-1091.0,200,0,1
-1982.0,200,0,1
-2180.0,200,0,1
-2873.0,200,0,1
-2279.0,200,0,1
-2279.0,200,0,1
-2576.0,200,0,1
-1487.0,200,0,1
-1883.0,200,0,1
-1883.0,200,0,1
-2081.0,200,0,1
-2279.0,200,0,1
-1784.0,200,0,1
-3368.0,200,0,1
-3368.0,200,0,1
-2279.0,200,0,1
-2675.0,200,0,1
-1487.0,200,0,1
-1487.0,200,0,1
-1289.0,200,0,1
-1685.0,200,0,1
-2180.0,200,0,1
-3170.0,200,0,1
-1982.0,200,0,1
-2081.0,200,0,1
-1982.0,200,0,1
-1388.0,200,0,1
-2972.0,200,0,1
-1982.0,200,0,1
-2873.0,200,0,1
-2873.0,200,0,1
-1883.0,200,0,1
-598.0,103,1,1
-1289.0,200,0,1
-2477.0,200,0,1
-2081.0,200,0,1
-3269.0,200,0,1
-1784.0,200,0,1
-1982.0,200,0,1
-2279.0,200,0,1
-2180.0,200,0,1
-3368.0,200,0,1
-1487.0,200,0,1
-1685.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
-1982.0,200,0,1
-2972.0,200,0,1
-2576.0,200,0,1
-2180.0,200,0,1
-2180.0,200,0,1
-2477.0,200,0,1
-3269.0,200,0,1
-1883.0,200,0,1
-1883.0,200,0,1
-1378.0,190,1,1
-2081.0,200,0,1
-1091.0,200,0,1
-1586.0,200,0,1
-1685.0,200,0,1
-2378.0,200,0,1
-2675.0,200,0,1
-1883.0,200,0,1
-2477.0,200,0,1
-2279.0,200,0,1
-2774.0,200,0,1
-2279.0,200,0,1
-1487.0,200,0,1
-2279.0,200,0,1
-1586.0,200,0,1
-1091.0,200,0,1
-2576.0,200,0,1
-2477.0,200,0,1
-1685.0,200,0,1
-3368.0,200,0,1
-2081.0,200,0,1
-2180.0,200,0,1
-2378.0,200,0,1
-1982.0,200,0,1
