reward,episode_length,success,final_position,max_position
-200.0,200,0,-0.5607365369796753,-0.3647539019584656
-200.0,200,0,-0.601983904838562,-0.3845674395561218
-200.0,200,0,-0.5170134902000427,-0.4096162021160126
-200.0,200,0,-0.5259804725646973,-0.4601644277572632
-200.0,200,0,-0.45762911438941956,-0.43540576100349426
-200.0,200,0,-0.531450629234314,-0.4950879216194153
-200.0,200,0,-0.3846862018108368,-0.37812182307243347
-200.0,200,0,-0.538642168045044,-0.4596187174320221
-200.0,200,0,-0.4723610579967499,-0.4493689239025116
-200.0,200,0,-0.5444900393486023,-0.33422377705574036
-200.0,200,0,-0.41676855087280273,-0.3903270959854126
-200.0,200,0,-0.4014299213886261,-0.3689050078392029
-200.0,200,0,-0.5824351906776428,-0.39669269323349
-200.0,200,0,-0.4485069215297699,-0.4485069215297699
-200.0,200,0,-0.48627644777297974,-0.382551372051239
-200.0,200,0,-0.5232064723968506,-0.45250824093818665
-200.0,200,0,-0.5059471130371094,-0.45937615633010864
-200.0,200,0,-0.5258870720863342,-0.42641112208366394
-200.0,200,0,-0.5476473569869995,-0.38201722502708435
-200.0,200,0,-0.5125858783721924,-0.4546011686325073
-200.0,200,0,-0.6531251668930054,-0.43533310294151306
-200.0,200,0,-0.41836780309677124,-0.41836780309677124
-200.0,200,0,-0.45052650570869446,-0.44123736023902893
-200.0,200,0,-0.5598932504653931,-0.4334450364112854
-200.0,200,0,-0.3824106752872467,-0.3352360427379608
-200.0,200,0,-0.6615018248558044,-0.4133836627006531
-200.0,200,0,-0.5667310953140259,-0.32375600934028625
-200.0,200,0,-0.5737454295158386,-0.4567311406135559
-200.0,200,0,-0.8207685947418213,-0.2542707920074463
-200.0,200,0,-0.6197556853294373,-0.3666287362575531
-200.0,200,0,-0.3377181887626648,-0.2967510223388672
-200.0,200,0,-0.3943898677825928,-0.3943898677825928
-200.0,200,0,-0.5586132407188416,-0.3326410949230194
-200.0,200,0,-0.47541922330856323,-0.4082621932029724
-200.0,200,0,-0.5625763535499573,-0.369410902261734
-200.0,200,0,-0.5330132246017456,-0.4541037082672119
-200.0,200,0,-0.5729092955589294,-0.4020371437072754
-200.0,200,0,-0.42486050724983215,-0.40183115005493164
-200.0,200,0,-0.5151293873786926,-0.46060389280319214
-200.0,200,0,-0.5492342710494995,-0.39979785680770874
-200.0,200,0,-0.4040408134460449,-0.34545567631721497
-200.0,200,0,-0.4736744165420532,-0.4145394265651703
-200.0,200,0,-0.747708261013031,-0.2529034912586212
-200.0,200,0,-0.4724128842353821,-0.42509907484054565
-200.0,200,0,-0.5625003576278687,-0.38807058334350586
-200.0,200,0,-0.6661949753761292,-0.4155067503452301
-200.0,200,0,-0.5744564533233643,-0.36163419485092163
-200.0,200,0,-0.5498607754707336,-0.45226019620895386
-200.0,200,0,-0.48096808791160583,-0.41390252113342285
-200.0,200,0,-0.433729887008667,-0.42263439297676086
-200.0,200,0,-0.5454718470573425,-0.4304918944835663
-200.0,200,0,-0.723842442035675,-0.34511682391166687
-200.0,200,0,-0.6030580401420593,-0.4099768400192261
-200.0,200,0,-0.834490954875946,-0.17345990240573883
-200.0,200,0,-0.6825536489486694,-0.31789326667785645
-200.0,200,0,-0.6137163043022156,-0.3814878761768341
-200.0,200,0,-0.6258816123008728,-0.4090750217437744
-200.0,200,0,-0.614315390586853,-0.3736129701137543
-200.0,200,0,-0.4850308895111084,-0.4004634618759155
-200.0,200,0,-0.3670603930950165,-0.3617163300514221
-200.0,200,0,-0.5325548052787781,-0.3913364112377167
-200.0,200,0,-0.5776230096817017,-0.41267329454421997
-200.0,200,0,-0.5867823362350464,-0.38195696473121643
-200.0,200,0,-0.6790082454681396,-0.3827867805957794
-200.0,200,0,-0.5502432584762573,-0.43000271916389465
-200.0,200,0,-0.34857574105262756,-0.34857574105262756
-200.0,200,0,-0.3679957985877991,-0.33945226669311523
-200.0,200,0,-0.5996115803718567,-0.3545912802219391
-200.0,200,0,-0.5479078888893127,-0.48412203788757324
-200.0,200,0,-0.5728430151939392,-0.43762946128845215
-200.0,200,0,-0.4504298269748688,-0.33291095495224
-200.0,200,0,-0.47570857405662537,-0.36790281534194946
-200.0,200,0,-0.5806449055671692,-0.3893635869026184
-200.0,200,0,-0.28644296526908875,-0.24500340223312378
-200.0,200,0,-0.45199695229530334,-0.4015122950077057
-200.0,200,0,-0.4658806324005127,-0.3741651177406311
-200.0,200,0,-0.4735112488269806,-0.4735112488269806
-200.0,200,0,-0.7438147664070129,-0.404308557510376
-200.0,200,0,-0.5156516432762146,-0.4914833903312683
-200.0,200,0,-0.5846852660179138,-0.40059417486190796
-200.0,200,0,-0.4501388669013977,-0.38491392135620117
-200.0,200,0,-0.7736084461212158,-0.3105526566505432
-200.0,200,0,-0.37899765372276306,-0.3703264892101288
-200.0,200,0,-0.4209553599357605,-0.2999787926673889
-200.0,200,0,-0.4479270577430725,-0.4149288833141327
-200.0,200,0,-0.524334192276001,-0.44586968421936035
-200.0,200,0,-0.6842869520187378,-0.34797850251197815
-200.0,200,0,-0.7197782397270203,-0.30296194553375244
-200.0,200,0,-0.6181990504264832,-0.38249287009239197
-200.0,200,0,-0.5684541463851929,-0.4802912473678589
-200.0,200,0,-0.4699132740497589,-0.43935391306877136
-200.0,200,0,-0.4341442286968231,-0.3594406247138977
-200.0,200,0,-0.4679733216762543,-0.4161109924316406
-200.0,200,0,-0.4809533953666687,-0.39581266045570374
-200.0,200,0,-0.6933597326278687,-0.37119415402412415
-200.0,200,0,-0.40897074341773987,-0.40050292015075684
-200.0,200,0,-0.5476585030555725,-0.38581201434135437
-200.0,200,0,-0.537015438079834,-0.40355005860328674
-200.0,200,0,-0.5048779845237732,-0.46548840403556824
-200.0,200,0,-0.41926145553588867,-0.4177670180797577
-200.0,200,0,-0.43249228596687317,-0.4295685291290283
-200.0,200,0,-0.504095196723938,-0.46937400102615356
-200.0,200,0,-0.44825899600982666,-0.4235498905181885
-200.0,200,0,-0.6055680513381958,-0.4364270269870758
-200.0,200,0,-0.7094535231590271,-0.2673463821411133
-200.0,200,0,-0.4924347996711731,-0.45464301109313965
-200.0,200,0,-0.39585569500923157,-0.39585569500923157
-200.0,200,0,-0.6243234872817993,-0.4549959897994995
-200.0,200,0,-0.6057229042053223,-0.3168076276779175
-200.0,200,0,-0.43484511971473694,-0.4342171847820282
-200.0,200,0,-0.6659011840820312,-0.3704715073108673
-200.0,200,0,-0.5021442770957947,-0.4492514133453369
-200.0,200,0,-0.46883130073547363,-0.2805097699165344
-200.0,200,0,-0.706045925617218,-0.28341421484947205
-200.0,200,0,-0.5358095169067383,-0.24156300723552704
-200.0,200,0,-0.5429312586784363,-0.43973156809806824
-200.0,200,0,-0.5280086994171143,-0.42313313484191895
-200.0,200,0,-0.38000449538230896,-0.38000449538230896
-200.0,200,0,-0.5666671395301819,-0.30586040019989014
-200.0,200,0,-0.5329879522323608,-0.41687846183776855
-200.0,200,0,-0.6570611000061035,-0.3410446345806122
-200.0,200,0,-0.5165776014328003,-0.39427316188812256
-200.0,200,0,-0.4043348729610443,-0.37086284160614014
-200.0,200,0,-0.4389544427394867,-0.37585756182670593
-200.0,200,0,-0.5799155235290527,-0.44446322321891785
-200.0,200,0,-0.5338684320449829,-0.40154239535331726
-200.0,200,0,-0.5829453468322754,-0.40368232131004333
-200.0,200,0,-0.5170343518257141,-0.31054458022117615
-200.0,200,0,-0.4710758924484253,-0.4285997450351715
-200.0,200,0,-0.4295088052749634,-0.3112431764602661
-200.0,200,0,-0.5153629183769226,-0.38343966007232666
-200.0,200,0,-0.4248182475566864,-0.4067719876766205
-200.0,200,0,-0.5572400093078613,-0.38853493332862854
-200.0,200,0,-0.5511307716369629,-0.40191030502319336
-200.0,200,0,-0.3106357455253601,-0.3067856729030609
-200.0,200,0,-0.5977084040641785,-0.36151838302612305
-200.0,200,0,-0.4230087399482727,-0.40626320242881775
-200.0,200,0,-0.4534964859485626,-0.31177520751953125
-200.0,200,0,-0.3033114969730377,-0.3029283881187439
-200.0,200,0,-0.5401329398155212,-0.34611234068870544
-200.0,200,0,-0.6114978194236755,-0.47270941734313965
-200.0,200,0,-0.41319143772125244,-0.3589836657047272
-200.0,200,0,-0.5053690075874329,-0.40465497970581055
-200.0,200,0,-0.3706490695476532,-0.37039539217948914
-200.0,200,0,-0.720747172832489,-0.2774277329444885
-200.0,200,0,-0.6116705536842346,-0.34355130791664124
-200.0,200,0,-0.5947676301002502,-0.39073142409324646
-200.0,200,0,-0.7073595523834229,-0.29618141055107117
-200.0,200,0,-0.6072248816490173,-0.27206507325172424
-200.0,200,0,-0.6204482316970825,-0.3649958670139313
-200.0,200,0,-0.585502028465271,-0.46364736557006836
-200.0,200,0,-0.439300537109375,-0.35142746567726135
-200.0,200,0,-0.5251592993736267,-0.35651856660842896
-200.0,200,0,-0.46992284059524536,-0.32120001316070557
-200.0,200,0,-0.5834901332855225,-0.39419636130332947
-200.0,200,0,-0.48115283250808716,-0.3365285396575928
-200.0,200,0,-0.6231240034103394,-0.31510233879089355
-200.0,200,0,-0.3999287486076355,-0.3999287486076355
-200.0,200,0,-0.6039226651191711,-0.40113288164138794
-200.0,200,0,-0.46830910444259644,-0.4162581264972687
-200.0,200,0,-0.4561198651790619,-0.4561198651790619
-200.0,200,0,-0.36376670002937317,-0.30237263441085815
-200.0,200,0,-0.2902856469154358,-0.2339409589767456
-200.0,200,0,-0.582315981388092,-0.2589585483074188
-200.0,200,0,-0.49136883020401,-0.4264063239097595
-200.0,200,0,-0.7869051098823547,-0.3419332802295685
-200.0,200,0,-0.5732680559158325,-0.3876783549785614
-200.0,200,0,-0.4855366051197052,-0.4776880741119385
-200.0,200,0,-0.5882806181907654,-0.4144735634326935
-200.0,200,0,-0.5596582889556885,-0.4520980715751648
-200.0,200,0,-0.38942644000053406,-0.3783777952194214
-200.0,200,0,-0.6562405824661255,-0.3858226537704468
-200.0,200,0,-0.509896993637085,-0.36737561225891113
-200.0,200,0,-0.3981584906578064,-0.3692508339881897
-200.0,200,0,-0.552108883857727,-0.4636523723602295
-200.0,200,0,-0.47956693172454834,-0.38243064284324646
-200.0,200,0,-0.4319201707839966,-0.2898530066013336
-200.0,200,0,-0.6246275901794434,-0.43333613872528076
-200.0,200,0,-0.7313754558563232,-0.3236635625362396
-200.0,200,0,-0.43699270486831665,-0.40378063917160034
-200.0,200,0,-0.49231451749801636,-0.36995989084243774
-200.0,200,0,-0.48907408118247986,-0.30939868092536926
-200.0,200,0,-0.5383220911026001,-0.42527806758880615
-200.0,200,0,-0.4998060166835785,-0.4692052900791168
-200.0,200,0,-0.5127720236778259,-0.3362787961959839
-200.0,200,0,-0.7220245003700256,-0.30711957812309265
-200.0,200,0,-0.6409965753555298,-0.36285462975502014
-200.0,200,0,-0.48311468958854675,-0.4653376340866089
-200.0,200,0,-0.5829463601112366,-0.4238611161708832
-200.0,200,0,-0.4123098850250244,-0.4088934659957886
-200.0,200,0,-0.511246919631958,-0.3458370566368103
-200.0,200,0,-0.44169142842292786,-0.4036097228527069
-200.0,200,0,-0.5372835993766785,-0.33887195587158203
-200.0,200,0,-0.5053478479385376,-0.3668595254421234
-200.0,200,0,-0.6687836647033691,-0.307476669549942
-200.0,200,0,-0.5048507452011108,-0.3895975351333618
-200.0,200,0,-0.622058093547821,-0.4106670320034027
-200.0,200,0,-0.44462713599205017,-0.44462713599205017
-200.0,200,0,-0.4762081205844879,-0.4080333709716797
-200.0,200,0,-0.7226985692977905,-0.3098093867301941
-200.0,200,0,-0.5569129586219788,-0.30873873829841614
-200.0,200,0,-0.576382040977478,-0.3718627989292145
-200.0,200,0,-0.4975980222225189,-0.3637595474720001
-200.0,200,0,-0.4677978754043579,-0.36754363775253296
-200.0,200,0,-0.6145284175872803,-0.435035765171051
-200.0,200,0,-0.7349982261657715,-0.24702847003936768
-200.0,200,0,-0.28768444061279297,-0.28768444061279297
-200.0,200,0,-0.39448413252830505,-0.3491683006286621
-200.0,200,0,-0.6009568572044373,-0.42754775285720825
-200.0,200,0,-0.5897113084793091,-0.4436764121055603
-200.0,200,0,-0.7993114590644836,-0.30445730686187744
-200.0,200,0,-0.5602167844772339,-0.4505750238895416
-200.0,200,0,-0.5520955324172974,-0.40959376096725464
-200.0,200,0,-0.5719054937362671,-0.4298904538154602
-200.0,200,0,-0.48711466789245605,-0.41492897272109985
-200.0,200,0,-0.5606765747070312,-0.4656359851360321
-200.0,200,0,-0.483005166053772,-0.3251612186431885
-200.0,200,0,-0.542468786239624,-0.21584902703762054
-200.0,200,0,-0.5557432770729065,-0.4147317707538605
-200.0,200,0,-0.6233473420143127,-0.3450949788093567
-200.0,200,0,-0.434809148311615,-0.4339692294597626
-200.0,200,0,-0.5780339241027832,-0.4499974846839905
-200.0,200,0,-0.4773370027542114,-0.4773370027542114
-200.0,200,0,-0.5239288210868835,-0.4196632206439972
-200.0,200,0,-0.5360010266304016,-0.3258509337902069
-200.0,200,0,-0.4084765315055847,-0.4084765315055847
-200.0,200,0,-0.47960928082466125,-0.36874526739120483
-200.0,200,0,-0.3498353958129883,-0.3005351424217224
-200.0,200,0,-0.4066533148288727,-0.39363715052604675
-200.0,200,0,-0.5238302946090698,-0.45467454195022583
-200.0,200,0,-0.581347644329071,-0.3946981728076935
-200.0,200,0,-0.5199715495109558,-0.39274081587791443
-200.0,200,0,-0.5412946343421936,-0.40905654430389404
-200.0,200,0,-0.6130611896514893,-0.38964346051216125
-200.0,200,0,-0.591080367565155,-0.3961564302444458
-200.0,200,0,-0.34278973937034607,-0.3317824900150299
-200.0,200,0,-0.5232890844345093,-0.3572811484336853
-200.0,200,0,-0.5992906093597412,-0.3608146905899048
-200.0,200,0,-0.696154773235321,-0.298386812210083
-200.0,200,0,-0.5714411735534668,-0.35657116770744324
-200.0,200,0,-0.6886513829231262,-0.3334546387195587
-200.0,200,0,-0.50209641456604,-0.469039648771286
-200.0,200,0,-0.6990264058113098,-0.3670571744441986
-200.0,200,0,-0.39959484338760376,-0.3738844394683838
-200.0,200,0,-0.541869044303894,-0.3957463204860687
-200.0,200,0,-0.4920581579208374,-0.48826560378074646
-200.0,200,0,-0.6104728579521179,-0.44641971588134766
-200.0,200,0,-0.701428234577179,-0.4061644375324249
-200.0,200,0,-0.4858705401420593,-0.4084959328174591
-200.0,200,0,-0.46497684717178345,-0.2439657747745514
-200.0,200,0,-0.5891641974449158,-0.44497066736221313
-200.0,200,0,-0.575857400894165,-0.4157850444316864
-200.0,200,0,-0.6096435189247131,-0.39475739002227783
-200.0,200,0,-0.607062578201294,-0.47002846002578735
-200.0,200,0,-0.6490623950958252,-0.32150930166244507
-200.0,200,0,-0.5770618915557861,-0.4452584981918335
-200.0,200,0,-0.6080357432365417,-0.45808959007263184
-200.0,200,0,-0.551385760307312,-0.42749807238578796
-200.0,200,0,-0.716944694519043,-0.33244168758392334
-200.0,200,0,-0.5506479740142822,-0.429241806268692
-200.0,200,0,-0.5037328600883484,-0.47818809747695923
-200.0,200,0,-0.4602505564689636,-0.44249147176742554
-200.0,200,0,-0.5016492009162903,-0.4255744218826294
-200.0,200,0,-0.6831237077713013,-0.3852393627166748
-200.0,200,0,-0.38759854435920715,-0.36489835381507874
-200.0,200,0,-0.8093575835227966,-0.2620507776737213
-200.0,200,0,-0.4740942418575287,-0.4354326128959656
-200.0,200,0,-0.4441916346549988,-0.4441916346549988
-200.0,200,0,-0.5982950329780579,-0.4337756931781769
-200.0,200,0,-0.5410700440406799,-0.41543006896972656
-200.0,200,0,-0.6620861887931824,-0.2679404020309448
-200.0,200,0,-0.3767082691192627,-0.3664652109146118
-200.0,200,0,-0.5480065941810608,-0.3650776445865631
-200.0,200,0,-0.4379417896270752,-0.38036030530929565
-200.0,200,0,-0.4941084384918213,-0.38573363423347473
-200.0,200,0,-0.5860400199890137,-0.3581739068031311
-200.0,200,0,-0.586016833782196,-0.3208444118499756
-200.0,200,0,-0.5683770179748535,-0.4526107609272003
-200.0,200,0,-0.5546078085899353,-0.4203640818595886
-200.0,200,0,-0.5126767158508301,-0.4474230408668518
-200.0,200,0,-0.5001265406608582,-0.43249964714050293
-200.0,200,0,-0.5163754820823669,-0.40882188081741333
-200.0,200,0,-0.39975395798683167,-0.37657028436660767
-200.0,200,0,-0.5000779032707214,-0.40061813592910767
-200.0,200,0,-0.528763473033905,-0.38324877619743347
-200.0,200,0,-0.5320850014686584,-0.30884361267089844
-200.0,200,0,-0.3680168092250824,-0.35972192883491516
-200.0,200,0,-0.512476921081543,-0.4706283211708069
-200.0,200,0,-0.7097094655036926,-0.29848572611808777
-200.0,200,0,-0.4872482717037201,-0.44593536853790283
-200.0,200,0,-0.5721362829208374,-0.41824403405189514
-200.0,200,0,-0.484321266412735,-0.45689791440963745
-200.0,200,0,-0.41687679290771484,-0.38103756308555603
-200.0,200,0,-0.466158390045166,-0.3482688367366791
-200.0,200,0,-0.5104500651359558,-0.4752759635448456
-200.0,200,0,-0.4877808392047882,-0.45814409852027893
-200.0,200,0,-0.5457727909088135,-0.405102014541626
-200.0,200,0,-0.5570252537727356,-0.3585681915283203
-200.0,200,0,-0.3432754874229431,-0.3432754874229431
-200.0,200,0,-0.5700618624687195,-0.3804580867290497
-200.0,200,0,-0.5169035792350769,-0.386565625667572
-200.0,200,0,-0.5324854254722595,-0.43700912594795227
-200.0,200,0,-0.6067249774932861,-0.309108167886734
-200.0,200,0,-0.5632479786872864,-0.38733014464378357
-200.0,200,0,-0.6533646583557129,-0.3827156722545624
-200.0,200,0,-0.5181090831756592,-0.44681409001350403
-200.0,200,0,-0.6179494857788086,-0.35747814178466797
-200.0,200,0,-0.5966546535491943,-0.46347737312316895
-200.0,200,0,-0.48421531915664673,-0.43331199884414673
-200.0,200,0,-0.587272584438324,-0.3506975471973419
-200.0,200,0,-0.3613605201244354,-0.3613605201244354
-200.0,200,0,-0.632499098777771,-0.3961367607116699
-200.0,200,0,-0.4073781967163086,-0.376442015171051
-200.0,200,0,-0.5828492045402527,-0.3922257125377655
-200.0,200,0,-0.4620741009712219,-0.3191404938697815
-200.0,200,0,-0.35187649726867676,-0.19023533165454865
-200.0,200,0,-0.4963374435901642,-0.4613180160522461
-200.0,200,0,-0.515639066696167,-0.4419826567173004
-200.0,200,0,-0.49735328555107117,-0.427924782037735
-200.0,200,0,-0.49029049277305603,-0.4370986223220825
-200.0,200,0,-0.6741642355918884,-0.3970393240451813
-200.0,200,0,-0.6181129217147827,-0.40932559967041016
-200.0,200,0,-0.4933875501155853,-0.40029117465019226
-200.0,200,0,-0.4865826964378357,-0.41518473625183105
-200.0,200,0,-0.4341266453266144,-0.3616396188735962
-200.0,200,0,-0.6268624067306519,-0.3033250570297241
-200.0,200,0,-0.5943490266799927,-0.43403360247612
-200.0,200,0,-0.533368706703186,-0.33577632904052734
-200.0,200,0,-0.4732246696949005,-0.454495370388031
-200.0,200,0,-0.489484965801239,-0.448724627494812
-200.0,200,0,-0.48947829008102417,-0.45054781436920166
-200.0,200,0,-0.43386226892471313,-0.39619120955467224
-200.0,200,0,-0.5288854837417603,-0.3551503121852875
-200.0,200,0,-0.4197154939174652,-0.308418869972229
-200.0,200,0,-0.5338230133056641,-0.39080101251602173
